"Weight set: ","[0.8677033734624879, 0.4130305461314676, 0.8667630569664856, 0.7072453169057696]"
"intpathway","wikipathways","LCS","Normalized LCS","Gene Agreement","GenePair Agreement","Score"
"glycine_biosynthesis_from_threonine","sc_m-cresol_degradation_wp172_69778","9","0.146","0.003","0.000","0.972"
"glycine_biosynthesis_from_threonine","sc_cytoplasmic_ribosomal_proteins_wp210_70142","15","0.271","0.058","0.000","1.083"
"glycine_biosynthesis_from_threonine","sc_mapk_signaling_pathway_wp510_78392","9","0.146","0.032","0.000","0.984"
"glycine_biosynthesis_from_threonine","sc_mitochondrial_trna_synthetases_wp62_76238","14","0.250","0.008","0.000","1.048"
"glycine_biosynthesis_from_threonine","sc_starch_and_cellulose_biosynthesis_wp257_69834","18","0.333","0.003","0.000","1.105"
"glycine_biosynthesis_from_threonine","sc_homocysteine_and_cysteine_interconversion_wp128_69755","16","0.292","0.002","0.000","1.075"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_cytoplasmic_trna_synthetases_wp219_76236","17","0.313","0.031","0.000","1.102"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_trehalose_biosynthesis_wp239_70272","16","0.292","0.007","0.000","1.077"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","23","0.438","0.026","0.000","1.188"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_fatty_acid_elongation,_unsaturated_wp16_71346","19","0.354","0.010","0.000","1.122"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_upiquinone_q_prenylation_wp287_69848","14","0.250","0.010","0.000","1.049"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_anaerobic_respiration_wp575_73676","13","0.229","0.003","0.000","1.031"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_fatty_acid_biosynthesis,_initial_steps_wp137_69759","21","0.396","0.018","0.000","1.155"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_phenylalanine_and_tyrosine_biosynthesis_wp120_77891","25","0.479","0.011","0.000","1.211"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_allantoin_degradation_wp328_71348","15","0.271","0.008","0.000","1.063"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_sulfur_degradation_wp440_69875","13","0.229","0.007","0.000","1.032"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","27","0.521","0.011","0.000","1.241"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_pentose_phosphate_pathway_wp369_69863","16","0.292","0.019","0.000","1.082"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","19","0.354","0.010","0.000","1.122"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_eukaryotic_transcription_initiation_wp425_77440","18","0.333","0.050","0.001","1.125"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_sulfate_assimilation_pathway_ii_wp579_70251","18","0.333","0.010","0.000","1.108"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","21","0.396","0.007","0.000","1.150"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_methionine_degradation_wp46_69881","16","0.292","0.007","0.000","1.077"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_threonine_and_methionine_biosynthesis_wp423_69874","25","0.479","0.013","0.000","1.212"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","25","0.479","0.042","0.001","1.224"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_pentose_phosphate_pathway_2_wp670_73392","16","0.292","0.023","0.000","1.084"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","18","0.333","0.000","0.000","1.103"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","30","0.583","0.072","0.002","1.312"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_asparagine_biosynthesis_wp67_71349","18","0.333","0.007","0.000","1.106"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_phenylalanine_biosynthesis_wp194_69817","19","0.354","0.007","0.000","1.121"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_tryptophan_biosynthesis_wp165_71899","16","0.292","0.010","0.000","1.078"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","19","0.354","0.007","0.000","1.121"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","20","0.375","0.003","0.000","1.134"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","26","0.500","0.019","0.000","1.229"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_pathways_of_chorismate_wp213_71175","20","0.375","0.061","0.002","1.159"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_tca_cycle_wp490_78394","8","0.125","0.053","0.001","0.979"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glucose_repression_wp2836_78395","11","0.188","0.034","0.000","1.015"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_nucleotide_metabolism_wp321_71895","13","0.229","0.015","0.000","1.036"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_arginine_degradation_wp54_70247","15","0.271","0.007","0.000","1.062"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_isoleucine_and_valine_biosynthesis_wp359_69861","22","0.417","0.031","0.000","1.175"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_fatty_acid_oxidation_wp91_71343","16","0.292","0.018","0.000","1.081"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_p-cymene_degradation_wp181_69808","13","0.229","0.010","0.000","1.034"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_tyrosine_biosynthesis_wp538_69941","17","0.313","0.007","0.000","1.091"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_lipases_biosynthesis_wp71_70049","15","0.271","0.005","0.000","1.061"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glutamate_degradation_viii_wp99_70055","15","0.271","0.008","0.000","1.063"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_threonine_biosynthesis_wp331_70271","18","0.333","0.008","0.000","1.107"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_fatty_acid_elongation,_saturated_wp380_69867","19","0.354","0.010","0.000","1.122"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_de_novo_nad_biosynthesis_wp541_69942","15","0.271","0.015","0.000","1.065"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_protein_modifications_wp346_69859","14","0.250","0.019","0.000","1.053"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_polyamine_biosynthesis_wp290_69849","17","0.313","0.007","0.000","1.091"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_arginine_biosynthesis_wp275_69844","17","0.313","0.013","0.000","1.094"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_valine_biosynthesis_wp2_78390","15","0.271","0.008","0.000","1.063"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_sucrose_biosynthesis_wp14_69669","14","0.250","0.002","0.000","1.045"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_serine-isocitrate_lyase_pathway_wp390_69869","15","0.271","0.027","0.000","1.071"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glutathione_biosynthesis_wp196_76277","18","0.333","0.003","0.000","1.105"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glycogen_catabolism_wp478_70263","13","0.229","0.007","0.000","1.032"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glutamate_degradation_vii_wp559_70041","15","0.271","0.015","0.000","1.065"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_galactose_metabolism_wp549_69945","13","0.229","0.010","0.000","1.034"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_aerobic_glycerol_catabolism_wp224_71353","14","0.250","0.027","0.000","1.056"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_deoxyribose_phosphate_metabolism_wp228_69829","15","0.271","0.007","0.000","1.062"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_gluconeogenesis_wp156_69762","12","0.208","0.011","0.000","1.020"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_nad_biosynthesis_wp84_71345","12","0.208","0.005","0.000","1.017"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","21","0.396","0.013","0.000","1.153"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_cell_cycle_and_cell_division_wp414_78393","14","0.250","0.184","0.017","1.135"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_udp-glucose_conversion_wp109_69750","12","0.208","0.008","0.000","1.018"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","26","0.500","0.018","0.000","1.229"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","25","0.479","0.031","0.000","1.220"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_trehalose_degradation,_low_osmolarity_wp70_70048","18","0.333","0.008","0.000","1.107"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_leucine_biosynthesis_wp180_69807","16","0.292","0.010","0.000","1.078"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_toluene_degradation_wp60_78389","14","0.250","0.010","0.000","1.049"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_triglyceride_biosynthesis_wp266_69843","15","0.271","0.007","0.000","1.062"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glycolysis_wp253_69832","8","0.125","0.029","0.000","0.968"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","16","0.292","0.007","0.000","1.077"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_proteasome_degradation_wp158_77442","16","0.292","0.059","0.002","1.100"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_tryptophan_degradation_wp301_67723","15","0.271","0.019","0.000","1.067"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glucose-1-phosphate_metabolism_wp260_69835","15","0.271","0.007","0.000","1.062"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_panothenate_and_coenzyme_a_biosynthesis_wp462_70472","22","0.417","0.019","0.000","1.171"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","26","0.500","0.034","0.000","1.236"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glutamate_biosynthesis_wp77_71350","16","0.292","0.011","0.000","1.079"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_lactose_degradation_wp546_69943","14","0.250","0.011","0.000","1.049"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_isoleucine_biosynthesis_wp250_69831","17","0.313","0.011","0.000","1.093"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glycolysis_and_gluconeogenesis_wp515_78397","17","0.313","0.065","0.002","1.117"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_asparagine_degradation_wp432_71892","16","0.292","0.011","0.000","1.079"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_tca_cycle_-_detailed_wp296_76239","14","0.250","0.035","0.001","1.060"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","20","0.375","0.007","0.000","1.136"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_phenylalanine_degradation_wp573_74213","17","0.313","0.018","0.000","1.096"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_purine_fermentation_wp463_73550","14","0.250","0.010","0.000","1.049"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_serine_and_glycine_biosynthesis_wp218_69824","20","0.375","0.010","0.000","1.137"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_histidine_biosynthesis_wp514_71894","16","0.292","0.016","0.000","1.081"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_serine_biosynthesis_wp459_69877","15","0.271","0.007","0.000","1.062"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","21","0.396","0.016","0.000","1.154"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_ubiquinone_biosynthesis_wp308_69850","15","0.271","0.016","0.000","1.066"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_translation_factors_wp32_71347","14","0.250","0.057","0.001","1.070"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","36","0.708","0.010","0.000","1.373"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","19","0.354","0.011","0.000","1.123"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_phospholipid_biosynthesis_wp9_69581","16","0.292","0.015","0.000","1.080"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_sphingolipid_metabolism_wp370_76472","13","0.229","0.032","0.000","1.043"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_xylulose-monophosphate_cycle_wp361_69862","14","0.250","0.008","0.000","1.048"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_principle_pathways_of_carbon_metabolism_wp112_78138","24","0.458","0.128","0.008","1.251"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glutamate_degradation_iii_wp503_69932","15","0.271","0.008","0.000","1.063"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_chorismate_biosynthesis_wp479_73732","16","0.292","0.013","0.000","1.079"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glutamate_degradation_i_wp556_69958","15","0.271","0.005","0.000","1.061"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_leucine_degradation_wp354_70265","14","0.250","0.007","0.000","1.047"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_dna_replication_wp13_78398","11","0.188","0.117","0.006","1.054"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_genes_of_meiotic_recombination_wp377_69605","16","0.292","0.031","0.000","1.087"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_carbon_monoxide_dehydrogenase_pathway_wp280_71352","17","0.313","0.010","0.000","1.093"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_nad_salvage_pathway_wp171_73683","17","0.313","0.010","0.000","1.093"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_aspartate_biosynthesis_wp1518_76276","16","0.292","0.007","0.000","1.077"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glycine_degradation_wp345_71005","13","0.229","0.015","0.000","1.036"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_pyruvate_dehydrogenase_pathway_wp214_69823","18","0.333","0.007","0.000","1.106"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_oxidative_branch_of_the_pentose_phosphate_pathway_wp417_69873","22","0.417","0.005","0.000","1.164"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_cholesterol_biosynthesis_wp132_77403","15","0.271","0.023","0.000","1.069"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_lysine_biosynthesis_wp533_69940","16","0.292","0.013","0.000","1.079"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_glycine_biosynthesis_wp261_77412","15","0.271","0.007","0.000","1.062"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_octane_oxidation_wp552_69954","14","0.250","0.008","0.000","1.048"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_ribose_and_deoxyribose_phosphate_metabolism_wp220_69826","19","0.354","0.010","0.000","1.122"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_folic_acid_biosynthesis_wp555_69957","15","0.271","0.024","0.000","1.069"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_sulfur_amino_acid_biosynthesis_wp7_70252","19","0.354","0.023","0.000","1.128"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_isoleucine_degradation_wp178_69780","15","0.271","0.011","0.000","1.064"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_tryptophan_degradation_via_kynurenine_wp452_70274","21","0.396","0.010","0.000","1.152"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_m-cresol_degradation_wp172_69778","13","0.229","0.010","0.000","1.034"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_cytoplasmic_ribosomal_proteins_wp210_70142","15","0.271","0.164","0.013","1.139"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_mapk_signaling_pathway_wp510_78392","15","0.271","0.093","0.004","1.101"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_mitochondrial_trna_synthetases_wp62_76238","18","0.333","0.023","0.000","1.113"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_starch_and_cellulose_biosynthesis_wp257_69834","18","0.333","0.008","0.000","1.107"
"salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","sc_homocysteine_and_cysteine_interconversion_wp128_69755","24","0.458","0.007","0.000","1.195"
"n-glycan_biosynthesis","sc_cytoplasmic_trna_synthetases_wp219_76236","12","0.208","0.349","0.010","1.168"
"n-glycan_biosynthesis","sc_trehalose_biosynthesis_wp239_70272","15","0.271","0.086","0.000","1.095"
"n-glycan_biosynthesis","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","16","0.292","0.303","0.007","1.206"
"n-glycan_biosynthesis","sc_fatty_acid_elongation,_unsaturated_wp16_71346","9","0.146","0.126","0.001","1.024"
"n-glycan_biosynthesis","sc_upiquinone_q_prenylation_wp287_69848","7","0.104","0.126","0.001","0.994"
